pidlink,sex,age
043300004,3.0,37.0
043300005,1.0,35.0
043300007,1.0,42.0
043301101,1.0,41.0
043305102,3.0,34.0
044010002,1.0,42.0
044010003,3.0,45.0
044013103,3.0,39.0
044013104,1.0,39.0
044020001,1.0,52.0
044020002,3.0,47.0
044020003,1.0,27.0
044020004,3.0,24.0
044020005,1.0,21.0
044020006,1.0,16.0
044025102,3.0,25.0
044030003,3.0,54.0
044030004,1.0,54.0
044030007,1.0,32.0
044030008,3.0,31.0
044030009,1.0,28.0
044030010,1.0,26.0
044030012,3.0,28.0
044030013,3.0,23.0
044034101,1.0,33.0
044034202,3.0,29.0
044040001,1.0,61.0
044040002,3.0,57.0
044040004,3.0,30.0
044044103,1.0,37.0
044050001,1.0,52.0
044050002,3.0,50.0
044050004,1.0,28.0
044050006,3.0,42.0
044050007,3.0,23.0
044050008,1.0,20.0
044050009,3.0,15.0
044050011,1.0,26.0
044054103,1.0,83.0
044055102,3.0,26.0
044060001,1.0,45.0
044060002,3.0,43.0
044060004,1.0,21.0
044060005,3.0,18.0
044065103,1.0,24.0
044080001,1.0,51.0
044080002,3.0,46.0
044080003,3.0,28.0
044080004,1.0,23.0
044085101,1.0,29.0
044090001,1.0,52.0
044090002,3.0,54.0
044090003,1.0,28.0
044090004,3.0,25.0
044090005,1.0,23.0
044100002,3.0,51.0
044100003,3.0,35.0
044100004,3.0,33.0
044100005,1.0,27.0
044100006,3.0,21.0
044100007,3.0,16.0
044104105,1.0,38.0
044105101,1.0,37.0
044110001,3.0,34.0
044110002,1.0,33.0
044110004,1.0,52.0
044110005,3.0,51.0
044120001,1.0,63.0
044120002,3.0,52.0
044120003,1.0,33.0
044120004,3.0,26.0
044120005,3.0,24.0
044120007,1.0,24.0
044121105,3.0,31.0
044125102,3.0,29.0
044130002,3.0,77.0
044130004,3.0,35.0
044130005,1.0,46.0
044130006,3.0,38.0
044130007,1.0,19.0
044130008,3.0,17.0
044133104,1.0,37.0
044140001,1.0,47.0
044140002,1.0,45.0
044140004,3.0,40.0
044140005,1.0,17.0
044143102,3.0,47.0
044143103,3.0,22.0
044143104,3.0,18.0
044150002,3.0,69.0
044150004,3.0,35.0
044150005,3.0,33.0
044150006,1.0,30.0
044150007,3.0,27.0
044150010,3.0,15.0
044150011,3.0,42.0
044150012,1.0,17.0
044151106,3.0,27.0
044154204,1.0,29.0
044160001,1.0,53.0
044160002,3.0,50.0
044160003,1.0,32.0
044160005,3.0,27.0
044160007,3.0,27.0
044164104,1.0,40.0
044170002,3.0,37.0
044180001,3.0,37.0
044180002,1.0,34.0
044180006,3.0,50.0
044180007,1.0,41.0
044180008,1.0,39.0
044180009,3.0,15.0
044180010,3.0,39.0
044180011,1.0,72.0
044181108,3.0,33.0
044183101,1.0,38.0
044185201,1.0,19.0
044190002,3.0,80.0
044190003,3.0,44.0
044192101,1.0,44.0
044192103,1.0,16.0
044210001,1.0,69.0
044210002,3.0,63.0
044210003,3.0,38.0
044210004,1.0,40.0
044230001,1.0,60.0
044230002,3.0,52.0
044230003,3.0,38.0
044230004,1.0,36.0
044230005,3.0,27.0
044230006,3.0,23.0
044230007,1.0,16.0
044230010,1.0,58.0
044234101,1.0,37.0
044234202,3.0,33.0
044240001,1.0,61.0
044240002,3.0,51.0
044240003,1.0,33.0
044240004,3.0,31.0
044240006,1.0,17.0
044244103,3.0,34.0
044244201,1.0,30.0
044250001,1.0,60.0
044250002,3.0,51.0
044250003,3.0,32.0
044250004,1.0,30.0
044250005,3.0,15.0
044254103,3.0,25.0
044260003,1.0,26.0
044260004,1.0,21.0
044260005,1.0,55.0
044260006,3.0,84.0
044263105,1.0,25.0
044263107,3.0,24.0
044265102,3.0,25.0
044290003,3.0,54.0
044290004,3.0,32.0
044290005,1.0,28.0
044290006,1.0,24.0
044294101,1.0,37.0
044295102,3.0,23.0
044300001,1.0,71.0
044300002,3.0,69.0
044300003,3.0,46.0
044300004,1.0,49.0
044300005,3.0,44.0
044300006,3.0,41.0
044300009,1.0,33.0
044300010,1.0,27.0
044300011,1.0,21.0
044300012,3.0,20.0
044302106,1.0,15.0
044304102,3.0,32.0
045010001,1.0,56.0
045010002,3.0,53.0
045010003,3.0,32.0
045010004,1.0,30.0
045010005,3.0,28.0
045010006,3.0,24.0
045010007,3.0,24.0
045014101,1.0,38.0
045015101,1.0,30.0
045020002,1.0,44.0
045020003,3.0,39.0
045030002,1.0,49.0
045030003,3.0,43.0
045030004,3.0,27.0
045040005,3.0,54.0
045050001,1.0,57.0
045050002,3.0,47.0
045050003,1.0,23.0
045050004,1.0,21.0
045060002,3.0,72.0
045060003,3.0,45.0
045060004,3.0,42.0
045060005,1.0,35.0
045060006,3.0,29.0
045060009,3.0,27.0
045063101,1.0,48.0
045064101,1.0,63.0
045065101,1.0,34.0
045070002,3.0,50.0
045070004,1.0,25.0
045070005,3.0,22.0
045070006,3.0,18.0
045070009,1.0,43.0
045070010,1.0,25.0
045075101,1.0,21.0
045100001,1.0,65.0
045100002,3.0,63.0
045100003,1.0,40.0
045100004,3.0,36.0
045100005,1.0,31.0
045100006,3.0,28.0
045100007,3.0,39.0
045104101,1.0,37.0
045104202,3.0,20.0
045105104,3.0,16.0
045110003,3.0,81.0
045110004,1.0,49.0
045110005,3.0,36.0
045110007,1.0,18.0
045110008,1.0,17.0
045110009,3.0,74.0
045110010,3.0,45.0
045110011,3.0,42.0
045120001,1.0,44.0
045120005,3.0,16.0
045120006,3.0,38.0
045140002,3.0,63.0
045140005,1.0,26.0
045140009,3.0,21.0
045150002,3.0,71.0
045150004,3.0,42.0
045150005,1.0,40.0
045150006,1.0,38.0
045150007,3.0,43.0
045150008,3.0,37.0
045150009,3.0,24.0
045150012,3.0,20.0
045150013,1.0,17.0
045150014,1.0,18.0
045150015,1.0,31.0
045150016,3.0,31.0
045153102,3.0,70.0
045153103,1.0,30.0
045153106,1.0,36.0
045153108,3.0,24.0
045153207,1.0,43.0
045153302,1.0,34.0
045154102,3.0,30.0
045155101,1.0,24.0
045160002,3.0,48.0
045160003,1.0,54.0
045170002,3.0,53.0
045170003,3.0,36.0
045170004,1.0,32.0
045170006,3.0,20.0
045170007,1.0,17.0
045170008,3.0,25.0
045180001,1.0,64.0
045180002,3.0,62.0
045180003,3.0,41.0
045180004,1.0,32.0
045180005,1.0,29.0
045180006,3.0,28.0
045180007,3.0,24.0
045180008,3.0,22.0
045180010,1.0,41.0
045180011,3.0,19.0
045180012,3.0,22.0
045183103,3.0,27.0
045183204,1.0,15.0
045184101,1.0,36.0
045190002,3.0,50.0
045190005,3.0,21.0
045190006,1.0,20.0
045210004,3.0,52.0
045210006,1.0,29.0
045210013,3.0,24.0
045220001,1.0,62.0
045220002,3.0,54.0
045220004,3.0,31.0
045220005,1.0,28.0
045220006,3.0,26.0
045220007,1.0,23.0
045225102,3.0,17.0
045230001,1.0,47.0
045230002,3.0,48.0
045230005,1.0,24.0
045230008,3.0,18.0
045235102,3.0,24.0
045240001,1.0,65.0
045240002,3.0,63.0
045240003,3.0,41.0
045240005,1.0,36.0
045240006,3.0,30.0
045240007,3.0,22.0
045244107,1.0,46.0
045244202,3.0,34.0
045244301,1.0,38.0
045250002,1.0,38.0
045250006,1.0,27.0
045250007,3.0,22.0
045252106,3.0,38.0
045252107,1.0,15.0
045260003,1.0,39.0
045260004,1.0,35.0
045260005,1.0,32.0
045260006,1.0,30.0
045260009,3.0,32.0
045260010,1.0,15.0
045263202,3.0,34.0
045265102,3.0,30.0
045265202,3.0,24.0
045270003,1.0,46.0
045270004,3.0,43.0
045270008,1.0,17.0
045270009,3.0,27.0
045273101,1.0,41.0
045273103,1.0,16.0
045273104,1.0,15.0
045280002,1.0,52.0
045280003,3.0,45.0
045280004,3.0,28.0
045280005,3.0,37.0
045280009,1.0,36.0
045283104,1.0,40.0
045290001,1.0,65.0
045290003,1.0,44.0
045290005,1.0,35.0
045290006,1.0,31.0
045290007,1.0,28.0
045290008,3.0,27.0
045290009,3.0,44.0
045290010,1.0,22.0
045290011,3.0,47.0
045290012,1.0,18.0
045290015,1.0,23.0
045293104,1.0,19.0
045293105,1.0,16.0
045294102,3.0,31.0
045294202,3.0,32.0
045294301,1.0,41.0
045295102,3.0,28.0
045300002,3.0,72.0
045300003,1.0,50.0
045300004,1.0,46.0
045300005,3.0,44.0
045300006,1.0,35.0
045300007,1.0,31.0
045300008,3.0,50.0
045303102,3.0,39.0
045303103,3.0,19.0
045303104,3.0,16.0
046010003,1.0,27.0
046020001,1.0,55.0
046020002,3.0,51.0
046020003,3.0,29.0
046020004,1.0,28.0
046020005,1.0,27.0
046020006,3.0,23.0
046020008,1.0,34.0
046024102,3.0,31.0
046030001,1.0,45.0
046030002,3.0,48.0
046030003,3.0,23.0
046035101,1.0,30.0
046040001,1.0,51.0
046040002,3.0,47.0
046040003,1.0,23.0
046040004,3.0,22.0
046050002,3.0,64.0
046050003,1.0,44.0
046050005,1.0,37.0
046050006,1.0,35.0
046050008,3.0,31.0
046050009,1.0,41.0
046050010,3.0,15.0
046050011,1.0,42.0
046052102,3.0,43.0
046052204,3.0,34.0
046052208,1.0,15.0
046053103,3.0,16.0
046054102,3.0,36.0
046060001,3.0,70.0
046060002,3.0,46.0
046060003,1.0,43.0
046060004,3.0,39.0
046060005,1.0,34.0
046060007,3.0,27.0
046060008,1.0,40.0
046060009,1.0,17.0
046063101,1.0,43.0
046063103,3.0,19.0
046063202,3.0,35.0
046070002,1.0,41.0
046070003,1.0,40.0
046070004,3.0,36.0
046070005,3.0,34.0
046070006,3.0,37.0
046070007,3.0,16.0
046073102,3.0,37.0
046074101,1.0,47.0
046074201,1.0,34.0
046080001,1.0,49.0
046080002,3.0,47.0
046080003,3.0,28.0
046080005,1.0,17.0
046085101,1.0,29.0
046090001,1.0,75.0
046090002,3.0,62.0
046100001,1.0,60.0
046100003,1.0,35.0
046100004,1.0,33.0
046100006,3.0,50.0
046100010,3.0,57.0
046101108,1.0,46.0
046110001,1.0,64.0
046110002,3.0,55.0
046110004,1.0,24.0
046130001,1.0,55.0
046130002,3.0,50.0
046130003,3.0,23.0
046130005,3.0,71.0
046131105,1.0,28.0
046131106,3.0,26.0
046131107,3.0,24.0
046140002,3.0,58.0
046140003,1.0,32.0
046140004,3.0,28.0
046140007,1.0,29.0
046145102,3.0,21.0
046150002,3.0,45.0
046150004,1.0,25.0
046150005,3.0,20.0
046150007,1.0,25.0
046155103,3.0,26.0
046160001,1.0,53.0
046160002,3.0,57.0
046160003,3.0,23.0
046160004,1.0,40.0
046160005,1.0,29.0
046165102,3.0,43.0
046165204,3.0,23.0
046170003,1.0,55.0
046170004,3.0,42.0
046170005,1.0,40.0
046170006,3.0,38.0
046170007,3.0,16.0
046171102,3.0,45.0
046173101,1.0,43.0
046173103,1.0,16.0
046180002,3.0,70.0
046180003,3.0,45.0
046180004,3.0,49.0
046180005,1.0,48.0
046180006,1.0,18.0
046182103,1.0,50.0
046182105,1.0,20.0
046182106,1.0,42.0
046190001,1.0,49.0
046190002,3.0,44.0
046190003,1.0,25.0
046190004,1.0,42.0
046190005,3.0,21.0
046193102,3.0,36.0
046200002,3.0,74.0
046200003,3.0,52.0
046200005,1.0,32.0
046200008,3.0,21.0
046200009,3.0,17.0
046200011,3.0,42.0
046201101,1.0,61.0
046203102,3.0,40.0
046205103,3.0,24.0
047010002,3.0,59.0
047010003,1.0,38.0
047010004,1.0,34.0
047010005,1.0,34.0
047010006,1.0,33.0
047010007,3.0,26.0
047010009,1.0,29.0
047015102,3.0,39.0
047015202,3.0,30.0
047015302,3.0,27.0
047020003,1.0,32.0
047020005,3.0,28.0
047020007,1.0,35.0
047030002,3.0,65.0
047030003,3.0,49.0
047030004,1.0,34.0
047030005,3.0,30.0
047030008,1.0,51.0
047030009,3.0,21.0
047030010,1.0,33.0
047035102,3.0,25.0
047040001,1.0,66.0
047040002,3.0,65.0
047040004,1.0,34.0
047040005,1.0,31.0
047040006,1.0,30.0
047040007,1.0,28.0
047040008,3.0,17.0
047044102,3.0,30.0
047050001,1.0,52.0
047050002,3.0,52.0
047050003,1.0,28.0
047050004,1.0,22.0
047060002,3.0,61.0
047060004,1.0,30.0
047060007,3.0,42.0
047065102,3.0,21.0
047080002,3.0,53.0
047080004,3.0,32.0
047080005,3.0,29.0
047080006,1.0,25.0
047080007,1.0,21.0
047084101,1.0,39.0
047084201,1.0,41.0
047100003,1.0,64.0
047110001,1.0,48.0
047110002,3.0,42.0
047110003,1.0,22.0
047110004,1.0,17.0
047110005,3.0,15.0
047120001,1.0,62.0
047120002,3.0,61.0
047120003,1.0,37.0
047120004,1.0,35.0
047120005,1.0,31.0
047120006,1.0,22.0
047124102,3.0,23.0
047124202,3.0,24.0
047125102,3.0,26.0
047130001,1.0,67.0
047130002,3.0,62.0
047130003,3.0,41.0
047130004,1.0,37.0
047130005,3.0,35.0
047130006,1.0,32.0
047130007,3.0,29.0
047130008,3.0,27.0
047131101,1.0,42.0
047131103,1.0,16.0
047134102,3.0,29.0
047135101,1.0,45.0
047135103,1.0,20.0
047140001,1.0,59.0
047140002,3.0,58.0
047140004,1.0,38.0
047140006,1.0,33.0
047140007,1.0,28.0
047140010,3.0,23.0
047143102,3.0,37.0
047143203,3.0,28.0
047150002,3.0,53.0
047150003,1.0,33.0
047150004,1.0,28.0
047150005,3.0,27.0
047150006,3.0,23.0
047150007,3.0,27.0
047154102,3.0,28.0
047155101,1.0,31.0
047155201,1.0,29.0
047160002,3.0,63.0
047160003,1.0,42.0
047160006,3.0,32.0
047160007,1.0,29.0
047165102,3.0,44.0
047165302,3.0,27.0
047170001,1.0,72.0
047170002,3.0,67.0
047170004,3.0,29.0
047174101,1.0,37.0
047180001,1.0,49.0
047180002,3.0,49.0
047180003,3.0,28.0
047185101,1.0,43.0
047190001,1.0,48.0
047190002,3.0,45.0
047190003,1.0,28.0
047190006,3.0,86.0
047190008,3.0,50.0
047190012,3.0,22.0
047190016,1.0,51.0
047190017,1.0,25.0
047192104,3.0,37.0
047192107,3.0,16.0
047193105,3.0,15.0
047193108,1.0,40.0
047200001,1.0,55.0
047200002,3.0,50.0
047200003,1.0,31.0
047200004,3.0,29.0
047200005,1.0,23.0
047205102,3.0,35.0
047205201,1.0,29.0
047210001,1.0,58.0
047210002,3.0,56.0
047210003,3.0,29.0
047210006,3.0,101.0
047220001,1.0,51.0
047220004,3.0,26.0
047220005,3.0,22.0
047220009,1.0,26.0
047225101,1.0,28.0
047230001,1.0,57.0
047230002,3.0,56.0
047230003,1.0,39.0
047230004,1.0,36.0
047230006,1.0,27.0
047233106,3.0,35.0
047234102,3.0,36.0
047235102,3.0,26.0
047240001,1.0,67.0
047240003,3.0,42.0
047240004,3.0,30.0
047240005,3.0,25.0
047240006,1.0,39.0
047240010,1.0,36.0
047242104,3.0,38.0
047245101,1.0,62.0
047250001,1.0,61.0
047250002,3.0,57.0
047250003,1.0,35.0
047250004,1.0,32.0
047250005,1.0,27.0
047250006,3.0,37.0
047253103,1.0,35.0
047254102,3.0,30.0
047270001,1.0,62.0
047270002,3.0,51.0
047270003,3.0,30.0
047270004,1.0,27.0
047274102,1.0,39.0
047280003,1.0,41.0
047280006,1.0,32.0
047280008,3.0,28.0
047281104,1.0,18.0
047281107,3.0,31.0
047290001,1.0,52.0
047290002,3.0,52.0
047290006,1.0,27.0
047290007,3.0,18.0
047295102,3.0,16.0
047300001,1.0,66.0
047300002,3.0,61.0
047300003,1.0,45.0
047300004,3.0,36.0
047300005,1.0,34.0
047300006,1.0,29.0
047303102,3.0,36.0
047303103,3.0,15.0
047303201,1.0,51.0
047303203,3.0,19.0
047303204,1.0,16.0
047305102,3.0,28.0
048010005,1.0,25.0
048010006,3.0,51.0
048011104,1.0,16.0
048011105,1.0,29.0
048015002,3.0,20.0
048030004,1.0,45.0
048033102,3.0,40.0
048050001,1.0,46.0
048050002,3.0,42.0
048050003,1.0,21.0
048050004,1.0,16.0
048060001,1.0,72.0
048060004,1.0,34.0
048060005,1.0,26.0
048070006,1.0,26.0
048073104,1.0,23.0
048090004,3.0,39.0
048090005,1.0,37.0
048090006,1.0,43.0
048090010,3.0,29.0
048100002,3.0,56.0
048100004,1.0,31.0
048100005,3.0,29.0
048100006,1.0,26.0
048104101,1.0,35.0
048105102,3.0,24.0
048110001,1.0,49.0
048110002,3.0,44.0
048110005,3.0,16.0
048120001,1.0,64.0
048120002,3.0,62.0
048120004,3.0,35.0
048120005,3.0,33.0
048120006,3.0,31.0
048120007,1.0,29.0
048120008,1.0,27.0
048120009,1.0,24.0
048121104,1.0,43.0
048124105,1.0,30.0
048125101,1.0,33.0
048130002,3.0,71.0
048130003,1.0,46.0
048130004,1.0,39.0
048130005,1.0,35.0
048130007,1.0,29.0
048130008,1.0,19.0
048130009,3.0,35.0
048130014,3.0,32.0
048133102,3.0,44.0
048133103,1.0,18.0
048133104,3.0,17.0
048133203,3.0,15.0
048140001,1.0,76.0
048140002,3.0,72.0
048160001,1.0,73.0
048160002,3.0,71.0
048160003,1.0,48.0
048160005,3.0,44.0
048160006,3.0,25.0
048160008,1.0,45.0
048160009,3.0,37.0
048163102,3.0,37.0
048164107,1.0,29.0
048170002,3.0,56.0
048170003,1.0,32.0
048170004,1.0,30.0
048170005,1.0,27.0
048170009,1.0,47.0
048170010,3.0,42.0
048170011,3.0,20.0
048170012,1.0,17.0
048174104,3.0,30.0
048175102,3.0,26.0
048180001,1.0,60.0
048180002,3.0,55.0
048180003,1.0,35.0
048180004,3.0,33.0
048180005,3.0,31.0
048184101,1.0,40.0
048185104,3.0,31.0
048185203,1.0,37.0
048190001,1.0,63.0
048190002,3.0,61.0
048190003,1.0,35.0
048190005,1.0,32.0
048190006,1.0,28.0
048194102,3.0,34.0
048195102,3.0,37.0
048200001,1.0,61.0
048200002,3.0,58.0
048200003,1.0,39.0
048200004,3.0,35.0
048200006,1.0,40.0
048204102,3.0,27.0
048210001,1.0,70.0
048210002,1.0,44.0
048210005,3.0,36.0
048220001,1.0,71.0
048220002,3.0,57.0
048220006,1.0,27.0
048220007,1.0,28.0
048220008,1.0,24.0
048230002,3.0,51.0
048230003,3.0,25.0
048235101,1.0,38.0
048280001,1.0,70.0
048280002,3.0,77.0
048290002,3.0,49.0
048290003,3.0,35.0
048290005,3.0,30.0
048290006,3.0,28.0
048290007,3.0,22.0
048290008,1.0,21.0
048290010,3.0,15.0
048294101,1.0,46.0
048294201,1.0,50.0
048294203,1.0,15.0
048294301,1.0,31.0
048294401,1.0,33.0
048295001,1.0,25.0
049010001,1.0,58.0
049010002,3.0,49.0
049010003,3.0,24.0
049020002,3.0,63.0
049020003,3.0,40.0
049020004,1.0,36.0
049020005,1.0,32.0
049020007,3.0,28.0
049030001,1.0,69.0
049030004,1.0,38.0
049030006,3.0,32.0
049030007,1.0,18.0
049030010,3.0,29.0
049034101,1.0,35.0
049040003,1.0,44.0
049040004,3.0,43.0
049041103,3.0,19.0
049041104,1.0,17.0
049070003,3.0,38.0
049070006,1.0,35.0
049070007,3.0,26.0
049074101,1.0,38.0
049074201,1.0,65.0
049074202,3.0,63.0
049080002,3.0,51.0
049080003,1.0,27.0
049080004,1.0,22.0
049080005,1.0,16.0
049085102,3.0,28.0
049100002,3.0,70.0
049100003,1.0,49.0
049100004,1.0,42.0
049100005,3.0,37.0
049100006,1.0,32.0
049100008,1.0,17.0
049102110,3.0,41.0
049102111,3.0,19.0
049120001,1.0,55.0
049120002,3.0,52.0
049120003,3.0,30.0
049120004,3.0,29.0
049120005,1.0,28.0
049125102,3.0,24.0
049130001,1.0,46.0
049130003,3.0,48.0
049130004,1.0,17.0
049130008,3.0,15.0
049140001,1.0,63.0
049140002,3.0,56.0
049140003,3.0,33.0
049140004,3.0,29.0
049140005,3.0,24.0
049140006,3.0,22.0
049140009,1.0,26.0
049144101,1.0,30.0
049144202,3.0,38.0
049145101,1.0,36.0
049145201,1.0,24.0
049150003,3.0,59.0
049150004,3.0,46.0
049153101,1.0,46.0
049153103,3.0,16.0
049160001,1.0,60.0
049160002,3.0,53.0
049160003,1.0,34.0
049160004,1.0,28.0
049160006,1.0,20.0
049165104,3.0,30.0
049170001,1.0,62.0
049170002,3.0,55.0
049170005,1.0,32.0
049170006,1.0,30.0
049170008,1.0,23.0
049180001,3.0,70.0
049180002,3.0,40.0
049180004,3.0,31.0
049180006,1.0,58.0
049184101,1.0,49.0
049190005,3.0,34.0
049190007,1.0,27.0
049190009,3.0,44.0
049190016,1.0,43.0
049193101,1.0,48.0
049193103,1.0,16.0
049193104,3.0,15.0
049194202,3.0,27.0
049200001,1.0,59.0
049200002,3.0,57.0
049200003,1.0,31.0
049200004,3.0,29.0
049200005,1.0,28.0
049200006,1.0,25.0
049200009,3.0,23.0
050010001,1.0,51.0
050010002,3.0,50.0
050010003,1.0,23.0
050010004,1.0,20.0
050010005,1.0,16.0
050010006,1.0,76.0
050010007,3.0,75.0
050020001,1.0,69.0
050020002,3.0,65.0
050020004,3.0,44.0
050020005,1.0,42.0
050020006,3.0,40.0
050020009,3.0,29.0
050020010,1.0,24.0
050020012,1.0,39.0
050020013,3.0,17.0
050023104,1.0,15.0
050024101,1.0,35.0
050024202,3.0,36.0
050030003,3.0,44.0
050030005,3.0,46.0
050030006,1.0,20.0
050034101,1.0,59.0
050040003,3.0,37.0
050040004,1.0,36.0
050040005,1.0,31.0
050040007,1.0,40.0
050044102,3.0,35.0
050060002,3.0,61.0
050060004,3.0,38.0
050060006,3.0,34.0
050060007,3.0,25.0
050060008,3.0,48.0
050060009,1.0,34.0
050060010,3.0,18.0
050060011,1.0,16.0
050060016,1.0,29.0
050062101,1.0,46.0
050062105,1.0,16.0
050070001,1.0,52.0
050070002,3.0,53.0
050070003,3.0,25.0
050070004,3.0,23.0
050070005,1.0,21.0
050070006,3.0,18.0
050080002,3.0,69.0
050080003,1.0,44.0
050080004,3.0,40.0
050080005,3.0,44.0
050080006,1.0,41.0
050080009,1.0,29.0
050080010,1.0,25.0
050080012,1.0,24.0
050080013,1.0,44.0
050085102,3.0,28.0
050100002,3.0,59.0
050100004,3.0,34.0
050100006,1.0,30.0
050100008,3.0,28.0
050100009,1.0,33.0
050110001,1.0,62.0
050110003,3.0,39.0
050110004,3.0,37.0
050110005,3.0,35.0
050110006,3.0,31.0
050110007,3.0,30.0
050114101,1.0,39.0
050114201,1.0,39.0
050114301,1.0,36.0
050115101,1.0,31.0
050130001,1.0,61.0
050130002,3.0,58.0
050130004,1.0,35.0
050130007,3.0,39.0
050130008,1.0,37.0
050130009,1.0,44.0
050130010,3.0,17.0
050130011,3.0,29.0
050130012,3.0,35.0
050140001,1.0,73.0
050140004,3.0,37.0
050140005,1.0,35.0
050140012,3.0,21.0
050140013,1.0,16.0
050140014,3.0,41.0
050140015,1.0,49.0
050140016,1.0,40.0
050144102,3.0,31.0
050144208,1.0,24.0
050160004,1.0,44.0
050160005,3.0,43.0
050160006,1.0,37.0
050160007,3.0,35.0
050160010,1.0,19.0
050160011,1.0,16.0
050160012,1.0,35.0
050164104,3.0,38.0
050165102,3.0,32.0
050170002,3.0,54.0
050170006,1.0,24.0
050175002,3.0,19.0
050190001,3.0,55.0
050190006,3.0,70.0
050190007,1.0,63.0
050420003,3.0,57.0
050420006,1.0,33.0
050424103,3.0,40.0
051010001,3.0,65.0
051010002,1.0,42.0
051010004,1.0,31.0
051010008,3.0,27.0
051040001,1.0,55.0
051040002,3.0,54.0
051040004,3.0,21.0
051070001,1.0,60.0
051070002,3.0,61.0
051070003,3.0,38.0
051070004,3.0,35.0
051070006,3.0,26.0
051070007,1.0,28.0
051070010,1.0,30.0
051073202,1.0,36.0
051100001,1.0,56.0
051100002,3.0,52.0
051100003,1.0,26.0
051100004,3.0,21.0
051100005,1.0,26.0
051104102,3.0,26.0
051130001,1.0,54.0
051130002,3.0,52.0
051130003,1.0,28.0
051140002,3.0,54.0
051140003,1.0,35.0
051140004,3.0,33.0
051140006,1.0,27.0
051140007,1.0,27.0
051140008,1.0,26.0
051140009,3.0,31.0
051140010,3.0,23.0
051144101,1.0,41.0
051160002,3.0,50.0
051160003,1.0,31.0
051160004,3.0,26.0
051160005,3.0,23.0
051160007,1.0,23.0
051160008,1.0,24.0
051165102,3.0,24.0
051170001,1.0,57.0
051170002,3.0,47.0
051170003,3.0,26.0
051170004,3.0,17.0
051170008,1.0,36.0
051180001,1.0,51.0
051180002,3.0,51.0
051180003,3.0,30.0
051180004,3.0,28.0
051180005,1.0,26.0
051180006,1.0,23.0
051180007,3.0,26.0
051184101,1.0,34.0
051184201,1.0,34.0
052010001,1.0,63.0
052010002,3.0,60.0
052010004,1.0,36.0
052010005,3.0,30.0
052010006,3.0,24.0
052014104,1.0,32.0
052030001,1.0,55.0
052050001,1.0,51.0
052050004,3.0,27.0
052050010,1.0,32.0
052054102,3.0,42.0
052054201,1.0,36.0
052060002,3.0,41.0
052060003,1.0,22.0
052060004,1.0,47.0
052060005,1.0,17.0
052070002,3.0,83.0
052070023,1.0,52.0
052070024,3.0,47.0
052073102,1.0,19.0
052073103,3.0,17.0
052073104,3.0,39.0
052080001,1.0,60.0
052080002,3.0,62.0
052080003,3.0,31.0
052080004,3.0,29.0
052080006,3.0,38.0
052080012,1.0,32.0
052083101,1.0,43.0
052083103,3.0,17.0
052090001,1.0,58.0
052090002,3.0,58.0
052090004,1.0,35.0
052090005,3.0,32.0
052090006,1.0,26.0
052090011,1.0,32.0
052090013,3.0,27.0
052093106,3.0,34.0
052100003,1.0,50.0
052100004,1.0,39.0
052100005,1.0,38.0
052100006,1.0,46.0
052100007,3.0,44.0
052100012,1.0,23.0
052100013,1.0,22.0
052100014,3.0,47.0
052100015,1.0,20.0
052100016,3.0,18.0
052100023,1.0,16.0
052101105,3.0,15.0
052104102,3.0,39.0
052104202,3.0,37.0
052130001,1.0,47.0
052130002,3.0,44.0
052130004,3.0,24.0
052130005,1.0,19.0
052135103,1.0,36.0
052170002,1.0,51.0
052170003,3.0,45.0
052170004,3.0,20.0
052170005,3.0,19.0
052170007,3.0,80.0
052180001,1.0,51.0
052180002,3.0,51.0
052180003,1.0,27.0
052180004,3.0,24.0
052190001,1.0,78.0
052190002,3.0,69.0
052190003,3.0,41.0
052190004,3.0,36.0
052193103,1.0,43.0
052194104,1.0,45.0
053050001,1.0,65.0
053050003,1.0,36.0
053050004,1.0,34.0
053050005,3.0,33.0
053050006,3.0,29.0
053050007,1.0,27.0
053050014,1.0,28.0
053054102,3.0,37.0
053055102,3.0,27.0
053055201,1.0,32.0
053110002,3.0,53.0
053110005,1.0,26.0
053110006,1.0,23.0
053110009,1.0,48.0
053110010,1.0,36.0
053110011,3.0,20.0
053114202,3.0,42.0
053120001,1.0,57.0
053120002,3.0,54.0
053120003,3.0,26.0
053120005,1.0,21.0
053120007,3.0,82.0
053120008,3.0,77.0
053120011,3.0,43.0
053123101,1.0,47.0
053150003,3.0,33.0
053150004,3.0,26.0
053150006,1.0,33.0
053154101,1.0,33.0
053160001,1.0,68.0
053160002,3.0,44.0
053160003,1.0,37.0
053160004,3.0,62.0
053162101,1.0,42.0
053164102,3.0,36.0
053170003,3.0,48.0
053172108,3.0,15.0
053180001,1.0,61.0
053180002,3.0,60.0
053180003,1.0,35.0
053180004,1.0,34.0
053180005,3.0,31.0
053180006,3.0,26.0
053183103,3.0,35.0
053184102,3.0,32.0
053190001,1.0,63.0
053190002,3.0,54.0
053190003,3.0,31.0
053190006,1.0,27.0
053190007,3.0,17.0
053195102,1.0,29.0
053200005,1.0,40.0
053202102,3.0,37.0
054030001,1.0,57.0
054030002,3.0,57.0
054030003,1.0,30.0
054030004,3.0,29.0
054030005,1.0,26.0
054035102,3.0,29.0
054035201,1.0,32.0
054040003,1.0,36.0
